"countyFIPS","stateFIPS","2000_Food_Average","2000_Food_at_Home_Average","2000_Meat_Poultry_Fish_Eggs_Average","2000_Fruit_Vegetables_Average","2000_Food_Away_from_Home_Average","2010_Food_Average","2010_Food_at_Home_Average","2010_Meat_Poultry_Fish_Eggs_Average","2010_Fruit_Vegetables_Average","2010_Food_Away_from_Home_Average","2000_Bakery_Cereal_Products_Average","2000_Flour_Average","2000_Rice_Average","2000_Pasta_Cornmeal_Other_Cereal_Products_Average","2000_Bread_Average","2000_Beef_Average","2000_Pork_Average","2000_Poultry_Average","2000_Seafood_Average","2000_Eggs_Average","2000_Dairy_Products_Average","2000_Lunch_Away_from_Home_Average","2000_Dinner_Away_from_Home_Average","2000_Breakfast_and_Brunch_Away_from_Home_Average","2000_Alcoholic_Beverages_Average","2010_Bakery_Cereal_Products_Average","2010_Flour_Average","2010_Rice_Average","2010_Pasta_Cornmeal_Other_Cereal_Products_Average","2010_Bread_Average","2010_Beef_Average","2010_Pork_Average","2010_Poultry_Average","2010_Seafood_Average","2010_Eggs_Average","2010_Dairy_Products_Average","2010_Lunch_Away_from_Home_Average","2010_Dinner_Away_from_Home_Average","2010_Breakfast_and_Brunch_Away_from_Home_Average","2010_Alcoholic_Beverages_Average","countyName","stateName","2021_Alcoholic_Beverages_Average","2026_Alcoholic_Beverages_Average","2021_Lunch_Away_from_Home_Average","2021_Dinner_Away_from_Home_Average","2021_Breakfast_and_Brunch_Away_from_Home_Average","2026_Lunch_Away_from_Home_Average","2026_Dinner_Away_from_Home_Average","2026_Breakfast_and_Brunch_Away_from_Home_Average","2021_Bakery_Cereal_Products_Average","2021_Flour_Average","2021_Rice_Average","2021_Pasta_Cornmeal_Other_Cereal_Products_Average","2021_Bread_Average","2026_Bakery_Cereal_Products_Average","2026_Flour_Average","2026_Rice_Average","2026_Pasta_Cornmeal_Other_Cereal_Products_Average","2026_Bread_Average","2021_Dairy_Products_Average","2021_Fruit_Vegetables_Average","2026_Dairy_Products_Average","2026_Fruit_Vegetables_Average","2021_Meat_Poultry_Fish_Eggs_Average","2021_Beef_Average","2021_Pork_Average","2021_Poultry_Average","2021_Seafood_Average","2021_Eggs_Average","2026_Meat_Poultry_Fish_Eggs_Average","2026_Beef_Average","2026_Pork_Average","2026_Poultry_Average","2026_Seafood_Average","2026_Eggs_Average","2021_Annual_Budget_Expenditures_Average","2021_Food_Away_from_Home_Average","2021_Food_Average","2021_Food_at_Home_Average","2026_Food_Away_from_Home_Average","2026_Annual_Budget_Expenditures_Average","2026_Food_Average","2026_Food_at_Home_Average"
"22001",22,4943.46666666667,2961.8875,752.905833333333,466.395,1981.5775,4772.72666666667,2839.34333333333,658.283333333333,467.053333333333,1933.385,412.951666666667,7.8175,12.8308333333333,21.375,78.8058333333333,237.0925,171.989166666667,124.075,90.6583333333333,33.92,338.66,686.513333333333,743.603333333333,183.445833333333,299.6575,384.2475,4.82,11.8616666666667,18.7325,75.5641666666667,196.208333333333,142.700833333333,112.190833333333,85.0841666666667,33.0166666666667,322.830833333333,632.933333333333,837.320833333333,173.338333333333,302.264166666667,"Acadia Parish","Louisiana",393.6,437.66,925.67,1287.46,287.54,1029.83,1432.13,319.85,566.84,11.47,24.62,38.48,109.73,630.49,12.76,27.37,42.79,122.07,419.95,785.77,467.13,873.93,962.03,274.37,218.15,166.23,121.09,56.58,1070.11,305.23,242.79,184.85,134.6,62.94,57774.88,2792.69,7139.1,4346.41,3106.59,64260.74,7941.09,4834.5
"22003",22,4747.014,2858.096,727.092,450.008,1888.92,4642.566,2788.234,642.406,458.004,1854.326,399.34,7.89,11.888,20.572,76.772,229.402,166.958,118.792,86.292,33.012,327.71,654.914,703.974,176.476,285.37,378.48,4.802,11.418,18.32,74.828,192.514,140.566,107.488,81.528,32.564,319.904,606.894,797.788,169.886,290.116,"Allen Parish","Louisiana",374.51,403.89,880.87,1207.54,268.66,949.46,1301.54,289.49,538.71,11.23,23.2,36.5,103.87,580.26,12.1,25,39.32,111.86,402.14,747.31,433.18,805.18,913.87,260.18,206.67,157.9,115.5,53.72,984.46,280.22,222.53,170.16,124.52,57.87,55035.9,2634.89,6771.38,4136.48,2840.04,59315.64,7296.05,4456.01
"22005",22,6530.36357142857,3835.46142857143,966.492142857143,625.507142857143,2694.90214285714,6313.48142857143,3653.51357142857,850.972857142857,622.051428571429,2659.96785714286,528.917142857143,8.11214285714286,19.8828571428571,27.9257142857143,98.8185714285714,298.227857142857,206.835714285714,166.657142857143,131.561428571429,42.6321428571429,434.279285714286,907.736428571429,1055.04285714286,241.072857142857,432.695,487.425714285714,5.57857142857143,16.9935714285714,25.4921428571429,93.3735714285714,249.523571428571,172.037857142857,152.731428571429,123.562142857143,41.8657142857143,405.574285714286,854.93,1176.82,229.762142857143,439.711428571429,"Ascension Parish","Louisiana",687.22,752.05,1365.64,2011.46,425.38,1492.86,2199.99,465.07,791.5,15.7,38.49,57.1,148.31,865.05,17.16,42.07,62.43,162.07,609.44,1177.22,666.33,1287.12,1332.09,367.75,257.41,250.55,198.57,82.04,1455.74,401.9,281.09,273.85,217.11,89.67,89773.74,4319.62,10496.05,6176.43,4723.94,98182.29,11475,6751.06
"22007",22,5285.58833333333,3175.935,808.705,496.155,2109.65333333333,5176.26,3085.13666666667,714.74,506.548333333333,2091.12666666667,442.9,8.81833333333333,13.2883333333333,23.0016666666667,84.58,255.396666666667,187.666666666667,132.243333333333,95.3233333333333,36.6716666666667,364.321666666667,735.725,786.196666666667,195.016666666667,309.931666666667,417.985,5.285,12.745,20.3083333333333,82.2483333333333,213.883333333333,155.698333333333,121.205,91.5733333333333,36.0083333333333,351.935,686.576666666667,904.47,187.501666666667,319.336666666667,"Assumption Parish","Louisiana",414.45,461.61,1006.89,1378.62,307.17,1122,1536.35,342.38,620.61,12.81,26.56,41.32,120.1,691.73,14.28,29.6,46.05,133.88,452.64,851.66,504.41,949.07,1045.66,298.83,238.35,179.83,131.56,61.55,1165.42,333.09,265.76,200.38,146.53,68.6,62488.03,3004.18,7736.33,4732.15,3347.73,69624.68,8621.65,5273.92
"22009",22,4430.52222222222,2678.3,684.006666666667,417.801111111111,1752.22111111111,4332.06777777778,2608.48333333333,603.866666666667,426.846666666667,1723.58666666667,374.032222222222,7.77888888888889,10.9333333333333,19.36,72.05,215.891111111111,160.22,111.187777777778,79.5277777777778,31.3966666666667,307.178888888889,615.306666666667,647.165555555556,164.084444444444,256.758888888889,353.787777777778,4.55111111111111,10.6388888888889,17.0455555555556,70.1922222222222,181.411111111111,133.463333333333,101.213333333333,75.6022222222222,30.8022222222222,299.055555555556,568.672222222222,741.812222222222,157.753333333333,260.67,"Avoyelles Parish","Louisiana",369.07,401.05,861.18,1194.45,265.32,936.81,1299.04,288.59,534.43,10.97,22.97,36.09,102.94,581.5,11.94,24.98,39.26,112.02,393.77,738.86,428.39,803.68,902.28,257.11,201.57,156.22,116.17,52.78,981.66,279.79,219.48,169.88,126.26,57.43,54339.93,2592.84,6679.05,4086.21,2820.03,59098.14,7265.64,4445.61
"22011",22,5424.16714285714,3240.64714285714,821.355714285714,514.381428571429,2183.52,5266.34571428571,3118.98714285714,722.327142857143,517.218571428571,2147.36,451.512857142857,8.3,14.2771428571429,23.4,85.9314285714286,258.535714285714,185.242857142857,135.577142857143,101,36.8528571428571,371.232857142857,751.022857142857,826.03,201.187142857143,333.718571428571,421.965714285714,5.21285714285714,13.1814285714286,20.7228571428571,82.6385714285714,214.994285714286,154.632857142857,123.708571428571,95.3985714285714,36.1757142857143,354.212857142857,700.121428571429,933.89,191.598571428571,337.138571428571,"Beauregard Parish","Louisiana",453.02,491.58,973.2,1362.75,296.73,1056.47,1478.93,322.02,576.7,11.83,26.05,39.98,109.19,625.8,12.84,28.27,43.38,118.49,434.5,826.06,471.42,896.39,980.62,273.94,205.86,176.84,136.96,57.82,1064.18,297.24,223.41,191.93,148.66,62.75,61960.87,2957.46,7421.93,4464.47,3209.86,67239.88,8054.49,4844.64
"22013",22,4217.438,2555.534,654.02,395.074,1661.906,4163.102,2515.06,583.41,408.944,1648.042,357.256,7.702,10.114,18.492,68.886,207.132,155.206,105.584,74.446,30.172,293.224,588.198,608.252,156.03,237.766,341.268,4.456,10.12,16.35,67.96,175.994,130.324,97.32,71.554,29.952,288.842,547.128,707.19,150.89,242.342,"Bienville Parish","Louisiana",288.9,310.01,735.53,1005.55,226.72,789.44,1079.18,243.33,465.14,9.62,19.7,30.75,90.87,499.25,10.32,21.14,32.99,97.53,336.54,628.18,361.19,674.19,780.64,224.68,183.08,131.94,93.9,45.89,837.86,241.18,196.54,141.58,100.75,49.25,45405.03,2189.77,5714.95,3525.18,2350.15,48732.52,6133.75,3783.6
"22015",22,5597.11105263158,3282.99684210526,822.036315789474,546.020526315789,2314.11368421053,5371.56,3119.93578947368,724.921578947368,535.528421052632,2251.62315789474,454.029473684211,6.59315789473684,17.2342105263158,24.0136842105263,85.6410526315789,249.739473684211,170.386842105263,144.138947368421,115.641052631579,36.5005263157895,372.445263157895,762.228421052632,912.55052631579,208.824736842105,395.517894736842,415.923684210526,4.75263157894737,15.0310526315789,22.0815789473684,80.1426315789474,210.306842105263,144.728947368421,129.943684210526,107.52,35.9284210526316,346.556315789474,712.137894736842,991.45,201.426315789474,393.837894736842,"Bossier Parish","Louisiana",471.86,521.98,920.07,1372.74,291.91,1016.87,1517.76,322.56,540.58,10.74,27.45,39.48,102.19,597.32,11.86,30.31,43.63,112.87,418.04,808.38,462.02,893.41,910.41,247.74,174.46,172.89,138.09,56.67,1005.81,273.79,192.63,190.98,152.59,62.6,60735.06,2933.16,7150.68,4217.52,3242.77,67163.32,7903.13,4660.36
"22017",22,5355.86921875,3155.206875,792.9659375,527.7390625,2200.66203125,5034.411875,2936.045,685.8725,505.51859375,2098.366875,437.3465625,6.309375,16.49734375,22.85984375,83.1378125,237.98234375,165.2115625,139.20734375,112.88875,35.2384375,356.9934375,720.51875,873.2428125,201.1346875,379.090625,392.62140625,4.45171875,14.171875,20.7075,75.91609375,196.9646875,137.59015625,123.07078125,102.650625,33.81328125,324.9190625,660.20640625,928.03296875,190.174375,372.3990625,"Caddo Parish","Louisiana",458.39,511.19,905.45,1331.5,287.12,1009.68,1484.94,320.15,533.85,10.61,27.16,38.78,101.26,595.35,11.83,30.28,43.25,112.93,407.96,790.88,454.97,881.96,906.74,245.16,175.23,172.66,137.91,55.38,1011.11,273.41,195.43,192.49,153.76,61.75,59054.06,2852.64,7017.41,4164.77,3181.25,65860.51,7825.58,4644.33
"22019",22,5831.89292682927,3435.52682926829,862.328048780488,568.208780487805,2396.36682926829,5533.18780487805,3223.75853658537,749.255853658537,551.346097560976,2309.4287804878,476.061707317073,7.05414634146341,17.4746341463415,24.8346341463415,89.9509756097561,263.290975609756,181.412682926829,149.334390243902,119.145853658537,38.0726829268293,390.048292682927,791.800487804878,943.773414634146,217.682682926829,402.097073170732,431.923658536585,4.95390243902439,15.0570731707317,22.5109756097561,83.3060975609756,217.631463414634,151.346829268293,133.055365853659,109.753170731707,36.8756097560976,358.980243902439,731.933902439024,1018.17853658537,206.128292682927,399.496097560976,"Calcasieu Parish","Louisiana",497.93,553.43,991.89,1450.04,312.34,1102.39,1611.78,347.1,588.05,11.74,28.44,42.26,111.16,653.4,13.04,31.61,46.96,123.51,450.78,864.51,500.93,960.76,996.3,274.45,197.33,184.92,146.87,60.15,1106.92,304.9,219.21,205.48,163.2,66.86,64929.84,3111.76,7689.55,4577.79,3458.79,72161.63,8545.47,5086.68
"22021",22,4731.51333333333,2868.47,733.1,445.773333333333,1863.04666666667,4443.85,2685.57333333333,619.673333333333,440.413333333333,1758.27666666667,400.63,8.65,11.3466666666667,20.76,77.3366666666667,232.083333333333,173.346666666667,118.266666666667,83.8166666666667,33.8,330.18,656.62,684.95,174.44,268.386666666667,364.626666666667,4.69333333333333,10.8766666666667,17.55,72.4266666666667,186.54,137.236666666667,103.13,77.43,31.7366666666667,309.106666666667,579.713333333333,755.736666666667,162.463333333333,265.683333333333,"Caldwell Parish","Louisiana",333.11,360.17,850.64,1163.46,264.44,920.17,1258.52,286.06,533.89,10.83,22.13,35.49,105.25,577.48,11.71,23.93,38.38,113.85,393.82,721.01,425.98,779.78,900.84,261.68,218.08,148.52,102.66,53.25,974.48,283.11,236.02,160.62,110.98,57.6,52354.32,2534.63,6594.96,4060.34,2741.68,56624.28,7133.55,4391.87
"22023",22,5591.265,3360.58,856.39,526.005,2230.685,5445.04,3248.4,748.835,536.245,2196.64,467.745,9.495,14.18,24.405,89.25,271.26,198.645,139.505,101.405,38.94,386.115,779.58,832.525,205.405,324.88,440.14,5.525,13.35,21.41,86.53,225.225,162.705,126.435,96.15,37.955,372.185,722.46,950.805,197.165,331.89,"Cameron Parish","Louisiana",481.44,531.69,1104.07,1530.31,335.23,1220.62,1691.36,370.55,661.3,13.51,28.63,45.29,126.75,731.59,14.96,31.64,50.08,140.24,497.64,929.16,550.5,1027.43,1122.04,319.41,249.64,195.51,144.89,66.56,1241.25,353.46,276.42,216.12,160.09,73.61,69446.45,3329.81,8431.77,5101.96,3680.43,76775.37,9323.94,5643.52
"22025",22,4234.09333333333,2574.51,659.05,394.586666666667,1659.58,4187.43666666667,2538.61,584.45,411.363333333333,1648.82666666667,359.983333333333,8.2,9.62666666666667,18.6766666666667,69.5633333333333,210.786666666667,158.466666666667,104.726666666667,72.45,30.5733333333333,297.33,591.473333333333,600.81,155.65,230.916666666667,345.426666666667,4.55333333333333,9.90666666666667,16.3666666666667,68.88,177.956666666667,131.626666666667,95.9533333333333,69.9733333333333,30.2033333333333,294.246666666667,549.84,703.673333333333,151.29,236.943333333333,"Catahoula Parish","Louisiana",365.76,397.43,949.32,1296.02,294.86,1032.14,1408.95,320.57,596.77,12.07,24.77,39.26,117.39,648.92,13.12,26.92,42.69,127.66,431.85,800.94,469.57,870.77,1007.36,291.74,242.37,167.72,116.55,58.99,1095.34,317.28,263.66,182.3,126.64,64.15,58085.8,2820.96,7348.42,4527.47,3066.82,63145.55,7989.62,4922.8
"22027",22,4718.672,2857.34,729.252,446.306,1861.332,4607.728,2782.72,645.06,456.162,1825.006,398.926,8.366,11.512,20.586,77.058,229.932,171.274,118.178,85.268,33.748,327.618,655.026,687.008,174.982,270.622,377.182,4.876,11.322,18.236,75.104,194.146,143.048,107.824,80.666,33.266,319.006,604.646,785.284,167.368,271.086,"Claiborne Parish","Louisiana",247.25,266.04,582.18,800.91,180.52,627.31,862.87,194.52,366.98,7.61,15.78,24.84,71.21,395.5,8.2,17,26.76,76.76,273.62,506.51,294.73,545.63,615.58,176.08,139.75,105.15,76.84,36.37,663.4,189.79,150.72,113.28,82.74,39.2,36766.75,1746.84,4548.47,2801.62,1881.97,39601.54,4900.86,3018.9
"22029",22,4309.582,2599.128,661.654,408.724,1710.454,4209.48,2532.356,586.088,416.248,1677.124,362.884,7.258,10.818,18.686,69.906,207.67,153.19,108.324,78.488,30.222,297.408,595.168,636.88,160.088,256.748,343.104,4.36,10.46,16.71,67.95,175.44,128.626,98.406,74.65,29.798,289.568,549.702,723.06,154.132,260.702,"Concordia Parish","Louisiana",305.47,334.89,730.31,1008.63,226.62,801.5,1106.7,248.67,455.55,9.26,19.6,30.63,88.45,500.15,10.17,21.51,33.62,97.12,334.55,626.35,367.22,687.44,767.15,219.16,174.57,131.79,96.14,45.13,842.13,240.64,191.74,144.61,105.45,49.54,45752.79,2193.26,5669.84,3476.58,2406.64,50206.07,6223.07,3816.43
"22031",22,4517.72428571429,2719.03,693.77,428.397142857143,1798.69571428571,4355.77428571429,2611.43714285714,604.532857142857,429.83,1744.33857142857,379.495714285714,7.49428571428571,11.6571428571429,19.6585714285714,72.8785714285714,217.697142857143,159.59,114.057142857143,83.2342857142857,31.6042857142857,310.985714285714,625.284285714286,671.204285714286,167.937142857143,271.074285714286,353.742857142857,4.46,10.9242857142857,17.2228571428571,69.9028571428571,180.547142857143,131.771428571429,102.338571428571,77.5742857142857,30.6642857142857,298.292857142857,571.778571428571,752.94,159.442857142857,270.981428571429,"De Soto Parish","Louisiana",427.7,476.65,994.05,1378.45,305.62,1106.6,1535,340.19,609.14,12.49,26.75,41.35,117.17,677.99,13.9,29.75,46.04,130.37,449.12,845.66,500.12,941.41,1031.91,292.55,229.35,180.53,133.96,60.39,1148.63,325.74,255.27,200.88,149.11,67.2,62227.61,2992.9,7659.7,4666.81,3332.41,69298.15,8527.13,5194.72
"22033",22,6100.76775280899,3564.37224719101,891.21808988764,600.828426966292,2536.39516853933,5787.05303370787,3344.2793258427,779.400449438202,580.328426966292,2442.77370786517,492.246292134831,6.67662921348315,19.2344943820225,26.0088764044944,93.0683146067416,266.184269662921,181.73,158.564943820225,130.311685393258,39.4961797752809,403.201573033708,822.557078651685,1014.60404494382,228.89393258427,446.902696629213,444.810674157303,4.93089887640449,16.583595505618,24.0015730337079,85.4459550561798,223.382471910112,152.92595505618,141.384943820225,119.798426966292,38.3652808988764,368.608988764045,763.371348314607,1082.86314606742,219.659438202247,444.173595505618,"East Baton Rouge Parish","Louisiana",561.1,622.53,1082.84,1617.98,344.87,1201.51,1795.39,382.62,623.51,12.44,33.51,46.48,118.2,691.57,13.8,37.19,51.57,131.1,482.61,940.64,535.38,1043.47,1055.85,282.08,197.2,205.89,164.88,66.57,1170.95,312.84,218.66,228.37,182.84,73.87,70865.77,3458.36,8347.04,4888.68,3837.68,78621.85,9260.24,5422.56
"22035",22,3892.36,2347.42666666667,599.746666666667,370.403333333333,1544.94,3736.65666666667,2252.70666666667,523.366666666667,369.41,1483.95,327.726666666667,6.4,10.18,16.9066666666667,63.2266666666667,186.89,138.146666666667,99.2933333333333,72.2966666666667,27.4833333333333,266.966666666667,538.58,575.11,145.71,236.113333333333,304.49,3.85666666666667,9.45,14.8533333333333,60.5566666666667,156.003333333333,114.97,88.55,66.6233333333333,26.67,256.523333333333,487.376666666667,638.786666666667,137.173333333333,233.326666666667,"East Carroll Parish","Louisiana",269.76,293.66,598.12,840.88,187.18,652.72,917.21,204.24,368.08,7.46,17.18,25.34,70.58,402.1,8.15,18.74,27.65,77.13,268.53,518.07,293.16,565.45,622.62,172.18,130.22,113.71,87.45,36.51,679.86,188.14,142.44,124.02,95.29,39.88,37995.72,1820.25,4644.03,2823.78,1985.68,41448.62,5069.18,3083.5
"22037",22,5517.0075,3317.63,846.2625,518.0625,2199.3775,5306.6325,3170.695,733.975,521.24,2135.9375,462.175,9.3775,13.9625,24.0525,88.27,267.455,196.9275,138.0575,100.085,38.545,380.0525,769.795,818.825,203.4,319.8725,429.09,5.425,13.0625,20.9,84.575,220.6275,160.3025,124.1125,93.635,37.265,362.345,703.8675,923.665,191.8,321.0125,"East Feliciana Parish","Louisiana",431.53,477.28,982.64,1373.94,303.92,1085.55,1518.18,335.73,614.61,12.65,26.78,41.54,117.97,678.65,13.96,29.57,45.88,130.23,451.5,853.66,498.73,942.94,1029.37,293.04,224.99,179.5,135.76,60.5,1136.84,323.6,248.35,198.3,150.04,66.8,62584.58,2976.78,7662.29,4685.51,3289.06,69151.02,8463.64,5174.59
"22039",22,4067.58625,2448.33625,625.20625,384.61375,1619.2475,3930.84,2353.085,546.6675,386.8725,1577.75625,341.5325,6.8075,10.55625,17.7575,65.54625,196.525,144.22,102.7425,74.67125,28.56,279.94375,565.07125,602.7575,151.08625,242.69,318.2125,4.03125,9.93,15.51125,62.9575,163.175,119.32125,93.0875,70.00875,27.77875,267.9425,519.1425,681.5625,143.4375,242.625,"Evangeline Parish","Louisiana",300.08,322.72,747.6,1027.72,232.41,804.35,1105.8,250.09,462.42,9.34,19.9,30.96,90.75,497.54,10.04,21.41,33.31,97.66,340.34,630.74,366.2,678.59,783.98,224.74,184.95,132.79,93.74,46.32,843.52,241.82,199.09,142.84,100.8,49.85,45919.55,2235.51,5765.59,3530.07,2405.26,49397.18,6203.32,3798.06
"22041",22,4397.995,2662.47833333333,680.235,412.32,1735.51333333333,4248.25833333333,2563.50333333333,592.216666666667,417.26,1684.75166666667,372.236666666667,7.955,10.4866666666667,19.2416666666667,71.7333333333333,216.381666666667,160.62,109.381666666667,77.32,31.2666666666667,306.236666666667,612.903333333333,635.746666666667,162.741666666667,249.731666666667,348.25,4.52833333333333,10.235,16.6183333333333,69.255,178.978333333333,131.923333333333,98.4316666666667,72.625,30.3466666666667,295.173333333333,558.675,722.546666666667,153.925,249.483333333333,"Franklin Parish","Louisiana",300.4,323.43,742.46,1018.39,228.64,799.87,1096.97,246.3,460.77,9.45,19.71,30.96,89.79,496.46,10.19,21.23,33.35,96.75,339.18,629,365.43,677.59,780.57,223.6,182.12,132.78,94.76,45.82,841,240.96,196.3,143,102.03,49.37,45890.29,2216.87,5734.55,3517.68,2388.01,49434.34,6177.97,3789.96
"22043",22,4889.514,2943.4,750.498,461.266,1946.114,4720.628,2821.036,652.084,464.976,1899.596,410.138,8.3,12.384,21.316,78.516,237.066,174.138,122.434,88.868,34.196,337.734,680.13,725.382,180.322,285.652,382.132,4.816,11.638,18.568,75.292,195.632,142.056,110.262,83.59,33.04,322.602,624.64,822.06,171.316,288.896,"Grant Parish","Louisiana",337.44,372.41,791.25,1088.11,240.83,872.52,1199.82,265.48,483.43,9.98,20.89,32.52,93,532.63,11,23.03,35.84,102.44,356.86,671.4,393.25,740.03,816.66,232.34,182.61,141.81,105.42,48.1,899.93,255.96,201.08,156.37,116.31,53,49476.9,2369.52,6072.95,3703.43,2612.9,54555.16,6693.96,4081.06
"22045",22,4751.70266666667,2819.64466666667,711.844,456.527333333333,1932.05666666667,4583.92,2692.51933333333,627.082,452.708,1891.40133333333,392.144,6.428,13.446,20.3493333333333,74.3453333333333,219.814,155.581333333333,120.798,92.9366666666667,31.5773333333333,320.870666666667,650.818,746.988,176.872666666667,310.431333333333,362.572,4.32,12.052,18.3506666666667,70.4493333333333,183.523333333333,130.69,109.866,87.5586666666667,30.9446666666667,301.74,607.043333333333,829.46,168.826666666667,313.77,"Iberia Parish","Louisiana",403.97,444.37,865.06,1233.42,270.28,951.32,1356.52,297.2,522.72,10.53,23.59,36.52,99.58,574.8,11.58,25.93,40.16,109.49,394.3,745.16,433.68,819.5,888.21,249.9,188.6,158.6,121.01,52.28,976.64,274.8,207.38,174.37,133.05,57.49,55529.83,2660.63,6700.61,4039.98,2926.13,61074.03,7368.72,4442.59
"22047",22,4696.96125,2823.19125,719.51875,442.96375,1873.7725,4563.5425,2730.95375,634.56125,448.175,1832.5875,393.545,7.765,12.1275,20.35,75.3625,226.5825,165.88375,118.19875,85.8875,32.77,322.1475,654.27375,697.44375,174.51875,280.1275,368.775,4.67625,11.38375,18.0325,72.86125,190.14125,138.6975,107.70375,80.97125,32.2275,310.8225,603.11,791.8325,165.64375,281.49375,"Iberville Parish","Louisiana",436.14,482.68,971.78,1358.27,298.31,1073.01,1500.74,329.42,594.74,12.29,26.27,40.49,113.44,656.12,13.55,29.01,44.71,125.1,440.57,836.02,486.3,923,1002.54,282.99,215.77,177.6,135.14,58.86,1106.2,312.16,237.76,196.09,149.37,64.95,61836.61,2946.34,7510.47,4564.13,3254.84,68310.43,8291.33,5036.48
"22049",22,4838.48,2915.256,741.784,458.528,1923.224,4705.896,2832.13,649.822,465.306,1873.764,407.948,8.118,11.896,20.982,78.418,234.318,170.938,120.512,87.816,33.666,334.986,666.746,716.112,179.932,287.404,385.442,4.876,11.436,18.552,76.204,195.432,142.262,107.864,82.178,33.01,326.576,612.978,805.206,172.272,290.298,"Jackson Parish","Louisiana",363.23,393.11,846.73,1170.54,258.94,917.07,1267.58,280.43,527.89,11.02,21.97,35.84,101.46,571.77,11.93,23.79,38.81,109.9,396.87,728.72,429.79,789.13,895.32,257.27,204.06,152.07,111.5,52,969.71,278.68,221.12,164.66,120.69,56.33,53679.38,2543.85,6593.2,4049.35,2754.83,58127.48,7140.5,4385.67
"22051",22,6309.39219512195,3699.25284552846,922.888780487805,629.115528455285,2610.13959349594,6052.06487804878,3510.41382113821,814.543821138211,614.376910569106,2541.6506504065,511.949837398374,6.91146341463415,19.5216260162602,26.9356910569106,97.1460975609756,275.068211382114,186.62918699187,163.376910569106,136.707642276423,40.8706504065041,420.832845528455,836.95837398374,1051.56918699187,236.41674796748,459.15918699187,469.17325203252,5.16089430894309,17.2834959349594,25.2828455284553,90.0967479674797,233.146178861789,158.810243902439,146.321300813008,126.721463414634,40.2360975609756,388.912195121951,789.551463414634,1126.88869918699,231.452520325203,459.90674796748,"Jefferson Parish","Louisiana",519.34,572.83,980.2,1487.48,317.54,1081.19,1640.73,350.24,584.13,11.63,30.6,42.96,110.93,644.23,12.83,33.75,47.38,122.35,454.27,880.96,501.03,971.66,985.97,264.99,184.89,188.95,153.87,61.71,1087.42,292.25,203.91,208.41,169.71,68.07,65723.98,3161.51,7721.23,4559.73,3487.26,72492.08,8516.31,5029.05
"22053",22,4733.38857142857,2839.81571428571,720.774285714286,448.638571428571,1893.57428571429,4597.38714285714,2745.36571428571,632.725714285714,452.252857142857,1852.02142857143,396.557142857143,7.54428571428571,12.1,20.4271428571429,75.8871428571429,226.941428571429,164.262857142857,118.341428571429,86.76,32.4514285714286,325.505714285714,653.422857142857,710.942857142857,175.885714285714,288.541428571429,372.401428571429,4.65285714285714,11.3414285714286,18.1085714285714,73.2814285714286,189.18,137.24,106.65,81.5328571428571,31.8028571428571,313.964285714286,604.351428571429,800.138571428571,167.928571428571,292.515714285714,"Jefferson Davis Parish","Louisiana",418.96,457.25,995.41,1381.61,308.55,1086.08,1507.16,336.51,612.77,12.38,25.86,41.39,118.98,668.07,13.5,28.21,45.12,129.7,456.18,843.55,497.33,919.93,1040.34,299.22,241.49,176.13,126.8,60.89,1134.33,326.18,263.18,192.13,138.39,66.4,62163.88,2996.75,7689.82,4693.06,3269.33,67811.32,8386.49,5117.15
"22055",22,6162.51365853659,3600.30243902439,899.516097560976,604.050731707317,2562.21,5855.45024390244,3381.61756097561,786.598536585366,586.114390243902,2473.83,496.141219512195,6.89658536585366,19.3229268292683,26.3539024390244,93.6614634146341,271.244146341463,184.063658536585,159.022682926829,130.21756097561,40.1165853658537,407.902195121951,837.688048780488,1018.94609756098,230.570487804878,445.981219512195,449.168048780488,5.01146341463415,16.6248780487805,24.2692682926829,86.2658536585366,227.038292682927,154.505365853659,142.409756097561,120.038292682927,39.0314634146341,373.302682926829,778.89243902439,1094.75243902439,220.190243902439,440.766097560976,"Lafayette Parish","Louisiana",567.26,628.39,1115.7,1647.36,352.44,1235.88,1824.91,390.31,645.37,12.81,33.1,47.34,122.17,714.74,14.18,36.63,52.42,135.29,499.22,966.86,552.92,1070.83,1090.22,295.48,208.7,208.79,165.37,68.19,1207.32,327.31,231.15,231.16,183.08,75.52,72878.1,3534.47,8588.6,5054.12,3915.41,80737.95,9512.81,5597.4
