"GEOID","NAME","variable","value"
"47101","Lewis County, Tennessee","P002001",11367
"47103","Lincoln County, Tennessee","P002001",31340
"47105","Loudon County, Tennessee","P002001",39086
"47107","McMinn County, Tennessee","P002001",49015
"47109","McNairy County, Tennessee","P002001",24653
"47111","Macon County, Tennessee","P002001",20386
"47113","Madison County, Tennessee","P002001",91837
"47115","Marion County, Tennessee","P002001",27776
"47117","Marshall County, Tennessee","P002001",26767
"47119","Maury County, Tennessee","P002001",69498
"47121","Meigs County, Tennessee","P002001",11086
"47123","Monroe County, Tennessee","P002001",38961
"47125","Montgomery County, Tennessee","P002001",134768
"47127","Moore County, Tennessee","P002001",5740
"47129","Morgan County, Tennessee","P002001",19757
"47131","Obion County, Tennessee","P002001",32450
"47133","Overton County, Tennessee","P002001",20118
"47135","Perry County, Tennessee","P002001",7631
"47137","Pickett County, Tennessee","P002001",4945
"47139","Polk County, Tennessee","P002001",16050
"47141","Putnam County, Tennessee","P002001",62315
"47143","Rhea County, Tennessee","P002001",28400
"47145","Roane County, Tennessee","P002001",51910
"47147","Robertson County, Tennessee","P002001",54433
"47149","Rutherford County, Tennessee","P002001",182023
"47151","Scott County, Tennessee","P002001",21127
"47153","Sequatchie County, Tennessee","P002001",11370
"47155","Sevier County, Tennessee","P002001",71170
"47157","Shelby County, Tennessee","P002001",897472
"47159","Smith County, Tennessee","P002001",17712
"47161","Stewart County, Tennessee","P002001",12370
"47163","Sullivan County, Tennessee","P002001",153048
"47165","Sumner County, Tennessee","P002001",130449
"47167","Tipton County, Tennessee","P002001",51271
"47169","Trousdale County, Tennessee","P002001",7259
"47171","Unicoi County, Tennessee","P002001",17667
"47173","Union County, Tennessee","P002001",17808
"47175","Van Buren County, Tennessee","P002001",5508
"47177","Warren County, Tennessee","P002001",38276
"47179","Washington County, Tennessee","P002001",107198
"47181","Wayne County, Tennessee","P002001",16842
"47183","Weakley County, Tennessee","P002001",34895
"47185","White County, Tennessee","P002001",23102
"47187","Williamson County, Tennessee","P002001",126638
"47189","Wilson County, Tennessee","P002001",88809
"48001","Anderson County, Texas","P002001",55109
"48003","Andrews County, Texas","P002001",13004
"48005","Angelina County, Texas","P002001",80130
"48007","Aransas County, Texas","P002001",22497
"48009","Archer County, Texas","P002001",8854
"48011","Armstrong County, Texas","P002001",2148
"48013","Atascosa County, Texas","P002001",38628
"48015","Austin County, Texas","P002001",23590
"48017","Bailey County, Texas","P002001",6594
"48019","Bandera County, Texas","P002001",17645
"48021","Bastrop County, Texas","P002001",57733
"48023","Baylor County, Texas","P002001",4093
"48025","Bee County, Texas","P002001",32359
"48027","Bell County, Texas","P002001",237974
"48029","Bexar County, Texas","P002001",1392931
"48031","Blanco County, Texas","P002001",8418
"48033","Borden County, Texas","P002001",729
"48035","Bosque County, Texas","P002001",17204
"48037","Bowie County, Texas","P002001",89306
"48039","Brazoria County, Texas","P002001",241767
"48041","Brazos County, Texas","P002001",152415
"48043","Brewster County, Texas","P002001",8866
"48045","Briscoe County, Texas","P002001",1790
"48047","Brooks County, Texas","P002001",7976
"48049","Brown County, Texas","P002001",37674
"48051","Burleson County, Texas","P002001",16470
"48053","Burnet County, Texas","P002001",34147
"48055","Caldwell County, Texas","P002001",32194
"48057","Calhoun County, Texas","P002001",20647
"48059","Callahan County, Texas","P002001",12905
"48061","Cameron County, Texas","P002001",335227
"48063","Camp County, Texas","P002001",11549
"48065","Carson County, Texas","P002001",6516
"48067","Cass County, Texas","P002001",30438
"48069","Castro County, Texas","P002001",8285
"48071","Chambers County, Texas","P002001",26031
"48073","Cherokee County, Texas","P002001",46659
"48075","Childress County, Texas","P002001",7688
"48077","Clay County, Texas","P002001",11006
"48079","Cochran County, Texas","P002001",3730
"48081","Coke County, Texas","P002001",3864
"48083","Coleman County, Texas","P002001",9235
"48085","Collin County, Texas","P002001",491675
"48087","Collingsworth County, Texas","P002001",3206
"48089","Colorado County, Texas","P002001",20390
"48091","Comal County, Texas","P002001",78021
"48093","Comanche County, Texas","P002001",14026
"48095","Concho County, Texas","P002001",3966
"48097","Cooke County, Texas","P002001",36363
"48099","Coryell County, Texas","P002001",74978
"48101","Cottle County, Texas","P002001",1904
"48103","Crane County, Texas","P002001",3996
"48105","Crockett County, Texas","P002001",4099
"48107","Crosby County, Texas","P002001",7072
"48109","Culberson County, Texas","P002001",2975
"48111","Dallam County, Texas","P002001",6222
"48113","Dallas County, Texas","P002001",2218899
"48115","Dawson County, Texas","P002001",14985
"48117","Deaf Smith County, Texas","P002001",18561
"48119","Delta County, Texas","P002001",5327
"48121","Denton County, Texas","P002001",432976
"48123","DeWitt County, Texas","P002001",20013
"48125","Dickens County, Texas","P002001",2762
"48127","Dimmit County, Texas","P002001",10248
"48129","Donley County, Texas","P002001",3828
"48131","Duval County, Texas","P002001",13120
"48133","Eastland County, Texas","P002001",18297
"48135","Ector County, Texas","P002001",121123
"48137","Edwards County, Texas","P002001",2162
"48139","Ellis County, Texas","P002001",111360
"48141","El Paso County, Texas","P002001",679622
"48143","Erath County, Texas","P002001",33001
"48145","Falls County, Texas","P002001",18576
"48147","Fannin County, Texas","P002001",31242
"48149","Fayette County, Texas","P002001",21804
"48151","Fisher County, Texas","P002001",4344
"48153","Floyd County, Texas","P002001",7771
"48155","Foard County, Texas","P002001",1622
"48157","Fort Bend County, Texas","P002001",354452
"48159","Franklin County, Texas","P002001",9458
"48161","Freestone County, Texas","P002001",17867
"48163","Frio County, Texas","P002001",16252
"48165","Gaines County, Texas","P002001",14467
"48167","Galveston County, Texas","P002001",250158
"48169","Garza County, Texas","P002001",4872
"48171","Gillespie County, Texas","P002001",20814
"48173","Glasscock County, Texas","P002001",1406
"48175","Goliad County, Texas","P002001",6928
"48177","Gonzales County, Texas","P002001",18628
"48179","Gray County, Texas","P002001",22744
"48181","Grayson County, Texas","P002001",110595
"48183","Gregg County, Texas","P002001",111379
"48185","Grimes County, Texas","P002001",23552
"48187","Guadalupe County, Texas","P002001",89023
"48189","Hale County, Texas","P002001",36602
"48191","Hall County, Texas","P002001",3782
"48193","Hamilton County, Texas","P002001",8229
"48195","Hansford County, Texas","P002001",5369
"48197","Hardeman County, Texas","P002001",4724
"48199","Hardin County, Texas","P002001",48073
"48201","Harris County, Texas","P002001",3400578
"48203","Harrison County, Texas","P002001",62110
"48205","Hartley County, Texas","P002001",5537
"48207","Haskell County, Texas","P002001",6093
"48209","Hays County, Texas","P002001",97589
"48211","Hemphill County, Texas","P002001",3351
"48213","Henderson County, Texas","P002001",73277
"48215","Hidalgo County, Texas","P002001",569463
"48217","Hill County, Texas","P002001",32321
"48219","Hockley County, Texas","P002001",22716
"48221","Hood County, Texas","P002001",41100
"48223","Hopkins County, Texas","P002001",31960
"48225","Houston County, Texas","P002001",23185
"48227","Howard County, Texas","P002001",33627
"48229","Hudspeth County, Texas","P002001",3344
"48231","Hunt County, Texas","P002001",76596
"48233","Hutchinson County, Texas","P002001",23857
"48235","Irion County, Texas","P002001",1771
"48237","Jack County, Texas","P002001",8763
"48239","Jackson County, Texas","P002001",14391
"48241","Jasper County, Texas","P002001",35604
"48243","Jeff Davis County, Texas","P002001",2207
"48245","Jefferson County, Texas","P002001",252051
"48247","Jim Hogg County, Texas","P002001",5281
"48249","Jim Wells County, Texas","P002001",39326
"48251","Johnson County, Texas","P002001",126811
"48253","Jones County, Texas","P002001",20785
"48255","Karnes County, Texas","P002001",15446
"48257","Kaufman County, Texas","P002001",71313
"48259","Kendall County, Texas","P002001",23743
"48261","Kenedy County, Texas","P002001",414
"48263","Kent County, Texas","P002001",859
"48265","Kerr County, Texas","P002001",43653
"48267","Kimble County, Texas","P002001",4468
"48269","King County, Texas","P002001",356
"48271","Kinney County, Texas","P002001",3379
"48273","Kleberg County, Texas","P002001",31549
"48275","Knox County, Texas","P002001",4253
"48277","Lamar County, Texas","P002001",48499
"48279","Lamb County, Texas","P002001",14709
"48281","Lampasas County, Texas","P002001",17762
"48283","La Salle County, Texas","P002001",5866
"48285","Lavaca County, Texas","P002001",19210
"48287","Lee County, Texas","P002001",15657
"48289","Leon County, Texas","P002001",15335
"48291","Liberty County, Texas","P002001",70154
"48293","Limestone County, Texas","P002001",22051
"48295","Lipscomb County, Texas","P002001",3057
"48297","Live Oak County, Texas","P002001",12309
"48299","Llano County, Texas","P002001",17044
"48301","Loving County, Texas","P002001",67
"48303","Lubbock County, Texas","P002001",242628
"48305","Lynn County, Texas","P002001",6550
"48307","McCulloch County, Texas","P002001",8205
"48309","McLennan County, Texas","P002001",213517
"48311","McMullen County, Texas","P002001",851
"48313","Madison County, Texas","P002001",12940
"48315","Marion County, Texas","P002001",10941
"48317","Martin County, Texas","P002001",4746
"48319","Mason County, Texas","P002001",3738
"48321","Matagorda County, Texas","P002001",37957
"48323","Maverick County, Texas","P002001",47297
"48325","Medina County, Texas","P002001",39304
"48327","Menard County, Texas","P002001",2360
"48329","Midland County, Texas","P002001",116009
"48331","Milam County, Texas","P002001",24238
"48333","Mills County, Texas","P002001",5151
"48335","Mitchell County, Texas","P002001",9698
"48337","Montague County, Texas","P002001",19117
"48339","Montgomery County, Texas","P002001",293768
"48341","Moore County, Texas","P002001",20121
"48343","Morris County, Texas","P002001",13048
"48345","Motley County, Texas","P002001",1426
"48347","Nacogdoches County, Texas","P002001",59203
"48349","Navarro County, Texas","P002001",45124
"48351","Newton County, Texas","P002001",15072
"48353","Nolan County, Texas","P002001",15802
"48355","Nueces County, Texas","P002001",313645
"48357","Ochiltree County, Texas","P002001",9006
"48359","Oldham County, Texas","P002001",2185
"48361","Orange County, Texas","P002001",84966
"48363","Palo Pinto County, Texas","P002001",27026
"48365","Panola County, Texas","P002001",22756
"48367","Parker County, Texas","P002001",88495
"48369","Parmer County, Texas","P002001",10016
"48371","Pecos County, Texas","P002001",16809
"48373","Polk County, Texas","P002001",41133
"48375","Potter County, Texas","P002001",113546
"48377","Presidio County, Texas","P002001",7304
"48379","Rains County, Texas","P002001",9139
"48381","Randall County, Texas","P002001",104312
"48383","Reagan County, Texas","P002001",3326
"48385","Real County, Texas","P002001",3047
"48387","Red River County, Texas","P002001",14314
"48389","Reeves County, Texas","P002001",13137
"48391","Refugio County, Texas","P002001",7828
"48393","Roberts County, Texas","P002001",887
"48395","Robertson County, Texas","P002001",16000
"48397","Rockwall County, Texas","P002001",43080
"48399","Runnels County, Texas","P002001",11495
"48401","Rusk County, Texas","P002001",47372
"48403","Sabine County, Texas","P002001",10469
"48405","San Augustine County, Texas","P002001",8946
"48407","San Jacinto County, Texas","P002001",22246
"48409","San Patricio County, Texas","P002001",67138
"48411","San Saba County, Texas","P002001",6186
"48413","Schleicher County, Texas","P002001",2935
"48415","Scurry County, Texas","P002001",16361
"48417","Shackelford County, Texas","P002001",3302
"48419","Shelby County, Texas","P002001",25224
"48421","Sherman County, Texas","P002001",3186
"48423","Smith County, Texas","P002001",174706
"48425","Somervell County, Texas","P002001",6809
"48427","Starr County, Texas","P002001",53597
"48429","Stephens County, Texas","P002001",9674
"48431","Sterling County, Texas","P002001",1393
"48433","Stonewall County, Texas","P002001",1693
"48435","Sutton County, Texas","P002001",4077
"48437","Swisher County, Texas","P002001",8378
"48439","Tarrant County, Texas","P002001",1446219
"48441","Taylor County, Texas","P002001",126555
"48443","Terrell County, Texas","P002001",1081
"48445","Terry County, Texas","P002001",12761
"48447","Throckmorton County, Texas","P002001",1850
"48449","Titus County, Texas","P002001",28118
"48451","Tom Green County, Texas","P002001",104010
"48453","Travis County, Texas","P002001",812280
"48455","Trinity County, Texas","P002001",13779
"48457","Tyler County, Texas","P002001",20871
"48459","Upshur County, Texas","P002001",35291
"48461","Upton County, Texas","P002001",3404
"48463","Uvalde County, Texas","P002001",25926
"48465","Val Verde County, Texas","P002001",44856
"48467","Van Zandt County, Texas","P002001",48140
"48469","Victoria County, Texas","P002001",84088
"48471","Walker County, Texas","P002001",61758
"48473","Waller County, Texas","P002001",32663
"48475","Ward County, Texas","P002001",10909
"48477","Washington County, Texas","P002001",30373
"48479","Webb County, Texas","P002001",193117
"48481","Wharton County, Texas","P002001",41188
"48483","Wheeler County, Texas","P002001",5284
"48485","Wichita County, Texas","P002001",131664
"48487","Wilbarger County, Texas","P002001",14676
"48489","Willacy County, Texas","P002001",20082
"48491","Williamson County, Texas","P002001",249967
"48493","Wilson County, Texas","P002001",32408
"48495","Winkler County, Texas","P002001",7173
"48497","Wise County, Texas","P002001",48793
"48499","Wood County, Texas","P002001",36752
"48501","Yoakum County, Texas","P002001",7322
"48503","Young County, Texas","P002001",17943
"48505","Zapata County, Texas","P002001",12182
"48507","Zavala County, Texas","P002001",11600
"49001","Beaver County, Utah","P002001",6005
"49003","Box Elder County, Utah","P002001",42745
"49005","Cache County, Utah","P002001",91391
"49007","Carbon County, Utah","P002001",20422
"49009","Daggett County, Utah","P002001",921
"49011","Davis County, Utah","P002001",238994
"49013","Duchesne County, Utah","P002001",14371
"49015","Emery County, Utah","P002001",10860
"49017","Garfield County, Utah","P002001",4735
"49019","Grand County, Utah","P002001",8485
"49021","Iron County, Utah","P002001",33779
"49023","Juab County, Utah","P002001",8238
"49025","Kane County, Utah","P002001",6046
"49027","Millard County, Utah","P002001",12405
"49029","Morgan County, Utah","P002001",7129
"49031","Piute County, Utah","P002001",1435
"49033","Rich County, Utah","P002001",1961
"49035","Salt Lake County, Utah","P002001",898387
"49037","San Juan County, Utah","P002001",14413
"49039","Sanpete County, Utah","P002001",22763
"49041","Sevier County, Utah","P002001",18842
"49043","Summit County, Utah","P002001",29736
"49045","Tooele County, Utah","P002001",40735
"49047","Uintah County, Utah","P002001",25224
"49049","Utah County, Utah","P002001",368536
"49051","Wasatch County, Utah","P002001",15215
"49053","Washington County, Utah","P002001",90354
"49055","Wayne County, Utah","P002001",2509
"49057","Weber County, Utah","P002001",196533
"50001","Addison County, Vermont","P002001",35974
"50003","Bennington County, Vermont","P002001",36994
"50005","Caledonia County, Vermont","P002001",29702
"50007","Chittenden County, Vermont","P002001",146571
"50009","Essex County, Vermont","P002001",6459
"50011","Franklin County, Vermont","P002001",45417
"50013","Grand Isle County, Vermont","P002001",6901
"50015","Lamoille County, Vermont","P002001",23233
"50017","Orange County, Vermont","P002001",28226
"50019","Orleans County, Vermont","P002001",26277
"50021","Rutland County, Vermont","P002001",63400
"50023","Washington County, Vermont","P002001",58039
"50025","Windham County, Vermont","P002001",44216
"50027","Windsor County, Vermont","P002001",57418
"51001","Accomack County, Virginia","P002001",38305
"51003","Albemarle County, Virginia","P002001",79236
"51005","Alleghany County, Virginia","P002001",12926
"51007","Amelia County, Virginia","P002001",11400
"51009","Amherst County, Virginia","P002001",31894
"51011","Appomattox County, Virginia","P002001",13705
"51013","Arlington County, Virginia","P002001",189453
"51015","Augusta County, Virginia","P002001",65615
"51017","Bath County, Virginia","P002001",5048
"51019","Bedford County, Virginia","P002001",60371
"51021","Bland County, Virginia","P002001",6871
"51023","Botetourt County, Virginia","P002001",30496
"51025","Brunswick County, Virginia","P002001",18419
"51027","Buchanan County, Virginia","P002001",26978
"51029","Buckingham County, Virginia","P002001",15623
"51031","Campbell County, Virginia","P002001",51078
"51033","Caroline County, Virginia","P002001",22121
"51035","Carroll County, Virginia","P002001",29245
"51036","Charles City County, Virginia","P002001",6926
"51037","Charlotte County, Virginia","P002001",12472
"51041","Chesterfield County, Virginia","P002001",259903
"51043","Clarke County, Virginia","P002001",12652
"51045","Craig County, Virginia","P002001",5091
"51047","Culpeper County, Virginia","P002001",34262
"51049","Cumberland County, Virginia","P002001",9017
"51051","Dickenson County, Virginia","P002001",16395
"51053","Dinwiddie County, Virginia","P002001",24533
"51057","Essex County, Virginia","P002001",9989
"51059","Fairfax County, Virginia","P002001",969749
"51061","Fauquier County, Virginia","P002001",55139
"51063","Floyd County, Virginia","P002001",13874
"51065","Fluvanna County, Virginia","P002001",20047
"51067","Franklin County, Virginia","P002001",47286
"51069","Frederick County, Virginia","P002001",59209
"51071","Giles County, Virginia","P002001",16657
"51073","Gloucester County, Virginia","P002001",34780
"51075","Goochland County, Virginia","P002001",16863
"51077","Grayson County, Virginia","P002001",17917
"51079","Greene County, Virginia","P002001",15244
"51081","Greensville County, Virginia","P002001",11560
"51083","Halifax County, Virginia","P002001",37355
"51085","Hanover County, Virginia","P002001",86320
"51087","Henrico County, Virginia","P002001",262300
"51089","Henry County, Virginia","P002001",57930
"51091","Highland County, Virginia","P002001",2536
"51093","Isle of Wight County, Virginia","P002001",29728
"51095","James City County, Virginia","P002001",48102
"51097","King and Queen County, Virginia","P002001",6630
"51099","King George County, Virginia","P002001",16803
"51101","King William County, Virginia","P002001",13146
"51103","Lancaster County, Virginia","P002001",11567
"51105","Lee County, Virginia","P002001",23589
"51107","Loudoun County, Virginia","P002001",169599
"51109","Louisa County, Virginia","P002001",25627
"51111","Lunenburg County, Virginia","P002001",13146
"51113","Madison County, Virginia","P002001",12520
"51115","Mathews County, Virginia","P002001",9207
"51117","Mecklenburg County, Virginia","P002001",32380
"51119","Middlesex County, Virginia","P002001",9932
"51121","Montgomery County, Virginia","P002001",83629
"51125","Nelson County, Virginia","P002001",14445
"51127","New Kent County, Virginia","P002001",13462
"51131","Northampton County, Virginia","P002001",13093
"51133","Northumberland County, Virginia","P002001",12259
"51135","Nottoway County, Virginia","P002001",15725
"51137","Orange County, Virginia","P002001",25881
"51139","Page County, Virginia","P002001",23177
"51141","Patrick County, Virginia","P002001",19407
"51143","Pittsylvania County, Virginia","P002001",61745
"51145","Powhatan County, Virginia","P002001",22377
"51147","Prince Edward County, Virginia","P002001",19720
"51149","Prince George County, Virginia","P002001",33047
"51153","Prince William County, Virginia","P002001",280813
"51155","Pulaski County, Virginia","P002001",35127
"51157","Rappahannock County, Virginia","P002001",6983
"51159","Richmond County, Virginia","P002001",8809
"51161","Roanoke County, Virginia","P002001",85778
"51163","Rockbridge County, Virginia","P002001",20808
"51165","Rockingham County, Virginia","P002001",67725
"51167","Russell County, Virginia","P002001",30308
"51169","Scott County, Virginia","P002001",23403
"51171","Shenandoah County, Virginia","P002001",35075
"51173","Smyth County, Virginia","P002001",33081
"51175","Southampton County, Virginia","P002001",17482
"51177","Spotsylvania County, Virginia","P002001",90395
"51179","Stafford County, Virginia","P002001",92446
"51181","Surry County, Virginia","P002001",6829
"51183","Sussex County, Virginia","P002001",12504
"51185","Tazewell County, Virginia","P002001",44598
"51187","Warren County, Virginia","P002001",31584
"51191","Washington County, Virginia","P002001",51103
"51193","Westmoreland County, Virginia","P002001",16718
"51195","Wise County, Virginia","P002001",40123
"51197","Wythe County, Virginia","P002001",27599
"51199","York County, Virginia","P002001",56297
"51510","Alexandria city, Virginia","P002001",128283
"51515","Bedford city, Virginia","P002001",6299
"51520","Bristol city, Virginia","P002001",17367
"51530","Buena Vista city, Virginia","P002001",6349
"51540","Charlottesville city, Virginia","P002001",45049
"51550","Chesapeake city, Virginia","P002001",199184
"51560","Clifton Forge city, Virginia","P002001",4289
"51570","Colonial Heights city, Virginia","P002001",16897
"51580","Covington city, Virginia","P002001",6303
"51590","Danville city, Virginia","P002001",48411
"51595","Emporia city, Virginia","P002001",5665
"51600","Fairfax city, Virginia","P002001",21498
"51610","Falls Church city, Virginia","P002001",10377
"51620","Franklin city, Virginia","P002001",8346
"51630","Fredericksburg city, Virginia","P002001",19279
"51640","Galax city, Virginia","P002001",6837
"51650","Hampton city, Virginia","P002001",146437
"51660","Harrisonburg city, Virginia","P002001",40468
"51670","Hopewell city, Virginia","P002001",22354
"51678","Lexington city, Virginia","P002001",6867
"51680","Lynchburg city, Virginia","P002001",65269
"51683","Manassas city, Virginia","P002001",35135
"51685","Manassas Park city, Virginia","P002001",10290
"51690","Martinsville city, Virginia","P002001",15416
"51700","Newport News city, Virginia","P002001",180150
"51710","Norfolk city, Virginia","P002001",234403
"51720","Norton city, Virginia","P002001",3904
"51730","Petersburg city, Virginia","P002001",33740
"51735","Poquoson city, Virginia","P002001",11566
"51740","Portsmouth city, Virginia","P002001",100565
"51750","Radford city, Virginia","P002001",15859
"51760","Richmond city, Virginia","P002001",197790
"51770","Roanoke city, Virginia","P002001",94911
"51775","Salem city, Virginia","P002001",24747
"51790","Staunton city, Virginia","P002001",23853
"51800","Suffolk city, Virginia","P002001",63677
"51810","Virginia Beach city, Virginia","P002001",425257
"51820","Waynesboro city, Virginia","P002001",19520
"51830","Williamsburg city, Virginia","P002001",11998
"51840","Winchester city, Virginia","P002001",23585
"53001","Adams County, Washington","P002001",16428
"53003","Asotin County, Washington","P002001",20551
"53005","Benton County, Washington","P002001",142475
"53007","Chelan County, Washington","P002001",66616
"53009","Clallam County, Washington","P002001",64525
"53011","Clark County, Washington","P002001",345238
"53013","Columbia County, Washington","P002001",4064
"53015","Cowlitz County, Washington","P002001",92948
"53017","Douglas County, Washington","P002001",32603
"53019","Ferry County, Washington","P002001",7260
"53021","Franklin County, Washington","P002001",49347
"53023","Garfield County, Washington","P002001",2397
"53025","Grant County, Washington","P002001",74698
"53027","Grays Harbor County, Washington","P002001",67194
"53029","Island County, Washington","P002001",71558
"53031","Jefferson County, Washington","P002001",25953
"53033","King County, Washington","P002001",1737034
"53035","Kitsap County, Washington","P002001",231969
"53037","Kittitas County, Washington","P002001",33362
"53039","Klickitat County, Washington","P002001",19161
"53041","Lewis County, Washington","P002001",68600
"53043","Lincoln County, Washington","P002001",10184
"53045","Mason County, Washington","P002001",49405
"53047","Okanogan County, Washington","P002001",39564
"53049","Pacific County, Washington","P002001",20984
"53051","Pend Oreille County, Washington","P002001",11732
"53053","Pierce County, Washington","P002001",700820
"53055","San Juan County, Washington","P002001",14077
"53057","Skagit County, Washington","P002001",102979
"53059","Skamania County, Washington","P002001",9872
"53061","Snohomish County, Washington","P002001",606024
"53063","Spokane County, Washington","P002001",417939
"53065","Stevens County, Washington","P002001",40066
"53067","Thurston County, Washington","P002001",207355
"53069","Wahkiakum County, Washington","P002001",3824
"53071","Walla Walla County, Washington","P002001",55180
"53073","Whatcom County, Washington","P002001",166814
"53075","Whitman County, Washington","P002001",40740
"53077","Yakima County, Washington","P002001",222581
"54001","Barbour County, West Virginia","P002001",15557
"54003","Berkeley County, West Virginia","P002001",75905
"54005","Boone County, West Virginia","P002001",25535
"54007","Braxton County, West Virginia","P002001",14702
"54009","Brooke County, West Virginia","P002001",25447
"54011","Cabell County, West Virginia","P002001",96784
"54013","Calhoun County, West Virginia","P002001",7582
"54015","Clay County, West Virginia","P002001",10330
"54017","Doddridge County, West Virginia","P002001",7403
"54019","Fayette County, West Virginia","P002001",47579
"54021","Gilmer County, West Virginia","P002001",7160
"54023","Grant County, West Virginia","P002001",11299
"54025","Greenbrier County, West Virginia","P002001",34453
"54027","Hampshire County, West Virginia","P002001",20203
"54029","Hancock County, West Virginia","P002001",32667
"54031","Hardy County, West Virginia","P002001",12669
"54033","Harrison County, West Virginia","P002001",68652
"54035","Jackson County, West Virginia","P002001",28000
"54037","Jefferson County, West Virginia","P002001",42190
"54039","Kanawha County, West Virginia","P002001",200073
"54041","Lewis County, West Virginia","P002001",16919
"54043","Lincoln County, West Virginia","P002001",22108
"54045","Logan County, West Virginia","P002001",37710
"54047","McDowell County, West Virginia","P002001",27329
"54049","Marion County, West Virginia","P002001",56598
"54051","Marshall County, West Virginia","P002001",35519
"54053","Mason County, West Virginia","P002001",25957
"54055","Mercer County, West Virginia","P002001",62980
"54057","Mineral County, West Virginia","P002001",27078
"54059","Mingo County, West Virginia","P002001",28253
"54061","Monongalia County, West Virginia","P002001",81866
"54063","Monroe County, West Virginia","P002001",14583
"54065","Morgan County, West Virginia","P002001",14943
"54067","Nicholas County, West Virginia","P002001",26562
"54069","Ohio County, West Virginia","P002001",47427
"54071","Pendleton County, West Virginia","P002001",8196
"54073","Pleasants County, West Virginia","P002001",7514
"54075","Pocahontas County, West Virginia","P002001",9131
"54077","Preston County, West Virginia","P002001",29334
"54079","Putnam County, West Virginia","P002001",51589
"54081","Raleigh County, West Virginia","P002001",79220
"54083","Randolph County, West Virginia","P002001",28262
"54085","Ritchie County, West Virginia","P002001",10343
"54087","Roane County, West Virginia","P002001",15446
"54089","Summers County, West Virginia","P002001",12999
"54091","Taylor County, West Virginia","P002001",16089
"54093","Tucker County, West Virginia","P002001",7321
"54095","Tyler County, West Virginia","P002001",9592
"54097","Upshur County, West Virginia","P002001",23404
"54099","Wayne County, West Virginia","P002001",42903
"54101","Webster County, West Virginia","P002001",9719
"54103","Wetzel County, West Virginia","P002001",17693
"54105","Wirt County, West Virginia","P002001",5873
"54107","Wood County, West Virginia","P002001",87986
"54109","Wyoming County, West Virginia","P002001",25708
"55001","Adams County, Wisconsin","P002001",18643
"55003","Ashland County, Wisconsin","P002001",16866
"55005","Barron County, Wisconsin","P002001",44963
"55007","Bayfield County, Wisconsin","P002001",15013
"55009","Brown County, Wisconsin","P002001",226778
"55011","Buffalo County, Wisconsin","P002001",13804
"55013","Burnett County, Wisconsin","P002001",15674
"55015","Calumet County, Wisconsin","P002001",40631
"55017","Chippewa County, Wisconsin","P002001",55195
"55019","Clark County, Wisconsin","P002001",33557
"55021","Columbia County, Wisconsin","P002001",52468
"55023","Crawford County, Wisconsin","P002001",17243
"55025","Dane County, Wisconsin","P002001",426526
"55027","Dodge County, Wisconsin","P002001",85897
"55029","Door County, Wisconsin","P002001",27961
"55031","Douglas County, Wisconsin","P002001",43287
"55033","Dunn County, Wisconsin","P002001",39858
"55035","Eau Claire County, Wisconsin","P002001",93142
"55037","Florence County, Wisconsin","P002001",5088
"55039","Fond du Lac County, Wisconsin","P002001",97296
"55041","Forest County, Wisconsin","P002001",10024
"55043","Grant County, Wisconsin","P002001",49597
"55045","Green County, Wisconsin","P002001",33647
"55047","Green Lake County, Wisconsin","P002001",19105
"55049","Iowa County, Wisconsin","P002001",22780
"55051","Iron County, Wisconsin","P002001",6861
"55053","Jackson County, Wisconsin","P002001",19100
"55055","Jefferson County, Wisconsin","P002001",74021
"55057","Juneau County, Wisconsin","P002001",24316
"55059","Kenosha County, Wisconsin","P002001",149577
"55061","Kewaunee County, Wisconsin","P002001",20187
"55063","La Crosse County, Wisconsin","P002001",107120
"55065","Lafayette County, Wisconsin","P002001",16137
"55067","Langlade County, Wisconsin","P002001",20740
"55069","Lincoln County, Wisconsin","P002001",29641
"55071","Manitowoc County, Wisconsin","P002001",82887
"55073","Marathon County, Wisconsin","P002001",125834
"55075","Marinette County, Wisconsin","P002001",43384
"55077","Marquette County, Wisconsin","P002001",15832
"55078","Menominee County, Wisconsin","P002001",4562
"55079","Milwaukee County, Wisconsin","P002001",940164
"55081","Monroe County, Wisconsin","P002001",40899
"55083","Oconto County, Wisconsin","P002001",35634
"55085","Oneida County, Wisconsin","P002001",36776
"55087","Outagamie County, Wisconsin","P002001",160971
"55089","Ozaukee County, Wisconsin","P002001",82317
"55091","Pepin County, Wisconsin","P002001",7213
"55093","Pierce County, Wisconsin","P002001",36804
"55095","Polk County, Wisconsin","P002001",41319
"55097","Portage County, Wisconsin","P002001",67182
"55099","Price County, Wisconsin","P002001",15822
"55101","Racine County, Wisconsin","P002001",188831
"55103","Richland County, Wisconsin","P002001",17924
"55105","Rock County, Wisconsin","P002001",152307
"55107","Rusk County, Wisconsin","P002001",15347
"55109","St. Croix County, Wisconsin","P002001",63155
"55111","Sauk County, Wisconsin","P002001",55225
"55113","Sawyer County, Wisconsin","P002001",16196
"55115","Shawano County, Wisconsin","P002001",40664
"55117","Sheboygan County, Wisconsin","P002001",112646
"55119","Taylor County, Wisconsin","P002001",19680
"55121","Trempealeau County, Wisconsin","P002001",27010
"55123","Vernon County, Wisconsin","P002001",28056
"55125","Vilas County, Wisconsin","P002001",21033
"55127","Walworth County, Wisconsin","P002001",93759
